16	49	14	42	15	48	1	24	3	31	39	1	10	37	17	26	14	11	29	21	15	27	5	35	2	47	17	41	34	17	
10	5	20	42	38	3	1	24	24	50	42	19	9	10	33	16	15	4	33	34	50	32	36	30	29	2	35	19	27	36	
26	33	20	24	6	40	13	31	33	20	29	46	39	46	36	10	11	14	47	36	18	41	16	9	49	10	14	17	40	34	
40	10	6	14	3	22	29	20	5	34	1	14	23	31	20	50	43	12	44	1	12	12	39	6	14	25	10	36	20	28	
15	19	29	40	23	21	15	1	3	23	26	6	1	8	4	36	17	44	26	11	32	18	44	49	11	46	19	28	46	36	
37	44	12	16	11	38	6	49	27	47	21	34	6	33	32	9	8	36	15	23	35	32	32	32	2	35	13	4	14	2	
18	26	9	19	7	12	26	5	6	34	30	23	10	1	11	14	41	48	7	12	3	44	16	42	29	34	17	47	14	5	
22	48	35	34	11	29	33	3	12	12	13	8	25	49	47	9	22	32	28	14	33	10	20	6	35	32	13	41	4	14	
35	23	3	30	2	25	32	13	42	35	19	8	48	2	42	49	20	26	22	46	10	10	49	31	14	24	30	6	29	20	
22	32	27	19	41	9	40	48	46	19	40	16	37	11	29	36	29	2	11	28	47	44	13	27	21	40	20	2	47	40	
7	9	22	23	9	45	36	17	22	7	24	7	33	33	33	16	43	44	29	26	25	6	17	11	45	36	27	26	5	17	
On machine	5
37	17	46	34	4	29	24	9	21	39	8	16	10	30	37	33	42	32	46	46	7	20	18	23	16	37	34	23	47	1	
49	20	6	33	29	1	45	3	47	8	31	34	15	27	33	13	21	43	19	30	35	12	22	40	17	17	7	29	37	36	
34	49	6	40	41	36	3	40	37	36	37	17	32	10	45	23	14	34	13	5	13	36	34	22	8	11	50	40	50	48	
44	10	3	24	26	36	27	25	44	26	32	45	8	27	35	37	17	27	26	31	11	1	7	24	2	20	14	34	19	8	
39	10	46	40	13	24	5	45	16	18	25	23	11	40	15	50	43	7	17	46	26	8	34	23	16	8	20	28	44	32	
41	44	26	31	44	28	16	33	21	10	9	39	2	16	44	32	11	49	25	13	30	27	36	8	44	7	3	1	21	14	
44	21	7	15	16	30	31	31	35	5	37	41	41	28	38	40	39	24	21	13	10	9	49	3	18	27	22	26	4	42	
10	10	43	26	38	8	33	18	20	21	43	26	34	24	11	43	40	27	49	28	8	17	38	45	5	41	29	27	5	9	
47	8	33	30	44	50	42	49	34	12	4	32	48	42	41	21	19	38	20	19	7	19	5	1	23	14	8	7	19	14	
34	23	42	22	48	7	36	46	21	21	19	8	49	27	38	43	18	43	1	2	27	7	9	50	46	42	3	10	40	28	
31	13	14	39	25	29	4	24	2	10	17	19	13	49	44	33	19	48	3	11	41	36	6	28	25	47	2	2	25	21	
34	50	29	44	14	29	1	49	31	39	40	38	28	39	19	25	45	47	37	10	38	41	13	31	27	1	36	27	20	2	
8	43	31	12	32	28	19	49	2	28	25	18	49	1	10	50	44	2	12	50	13	3	7	16	6	43	37	28	14	26	
9	17	39	5	17	3	20	23	49	47	49	11	39	37	26	36	35	36	11	22	15	6	34	29	34	17	33	45	23	22	
32	4	37	9	21	9	29	36	5	44	32	43	7	7	21	33	39	13	28	10	13	13	50	28	48	16	4	10	27	21	
5	40	4	27	37	46	14	2	26	23	16	12	40	36	37	23	21	31	45	47	34	25	42	12	36	49	23	35	47	26	
44	2	18	20	11	43	14	41	36	10	39	2	18	8	33	5	41	22	24	18	21	7	45	49	36	47	36	4	28	22	
32	41	43	47	4	47	20	28	29	16	38	12	27	26	42	22	9	28	3	6	28	28	9	15	14	2	41	18	22	18	
20	34	35	4	15	27	18	8	11	10	35	8	23	25	17	38	39	48	22	40	1	38	41	46	49	42	36	28	23	30	
6	32	34	50	16	33	7	24	21	23	42	27	15	30	42	37	16	28	15	16	30	17	47	16	28	2	15	25	49	22	
4	32	34	19	22	50	24	5	24	15	48	46	9	21	1	40	32	10	25	2	10	36	48	26	26	21	15	33	18	35	
23	17	15	42	29	27	31	16	31	12	45	37	33	7	9	30	2	37	1	12	41	16	7	50	30	32	14	49	11	46	
30	42	14	33	49	44	3	1	17	27	33	24	18	13	36	35	34	45	11	48	10	20	22	3	7	38	14	48	8	23	
33	14	9	6	49	12	1	12	20	45	15	15	31	11	29	26	17	29	35	9	11	21	2	47	30	5	10	41	6	47	
49	39	40	17	6	35	36	46	30	34	34	10	10	30	47	42	21	10	41	42	35	31	30	15	30	5	17	15	32	8	
46	30	15	17	37	11	8	36	49	19	7	13	24	31	13	17	5	8	10	35	23	32	18	26	1	5	39	4	15	34	
33	37	42	13	8	33	29	40	24	34	42	50	9	43	47	38	13	36	25	14	26	49	26	21	43	5	32	5	49	19	
21	17	10	4	50	24	30	18	50	40	7	39	26	30	8	50	37	19	18	10	50	38	4	32	5	16	18	33	41	32	
22	17	36	49	5	18	4	13	3	41	45	30	44	28	50	37	29	2	10	50	39	42	12	40	39	41	47	21	38	16	
25	8	43	13	50	1	14	36	24	13	31	40	41	32	47	42	22	39	16	42	19	18	48	16	12	29	48	48	32	2	
On machine	6
18	24	42	27	37	45	36	11	26	47	21	19	15	39	45	41	1	22	41	18	9	16	36	20	21	15	35	49	24	39	
12	9	40	11	13	25	10	47	44	22	12	8	7	35	27	21	22	6	44	7	24	49	36	19	47	6	33	11	22	8	
50	13	27	19	4	18	28	18	46	45	27	40	34	38	48	31	9	33	31	43	5	12	15	32	15	3	36	32	43	19	
8	9	9	17	42	48	18	10	3	4	31	31	50	47	39	6	13	8	4	30	8	19	36	41	25	16	12	6	17	31	
19	25	1	25	29	10	2	43	28	26	9	3	17	17	45	32	38	17	12	49	8	22	8	19	31	47	12	1	49	49	
45	31	39	2	8	21	16	4	6	42	20	41	43	45	33	41	25	43	42	33	7	2	38	45	17	13	24	31	30	27	
24	48	40	7	43	17	49	24	18	50	43	14	50	8	47	17	24	19	19	2	15	14	42	11	2	32	11	17	3	9	
8	26	1	30	25	39	3	41	31	5	47	32	47	34	49	32	43	18	23	48	7	46	32	13	11	7	33	11	44	40	
17	14	32	37	48	17	33	24	50	26	37	1	25	31	38	26	35	1	39	20	13	41	26	48	33	5	28	29	2	24	
7	37	34	44	24	9	14	13	24	33	21	32	7	39	2	34	28	9	9	21	38	7	40	31	18	29	6	41	3	20	
38	36	49	39	17	17	7	43	28	29	15	6	7	18	5	7	2	48	50	48	37	45	34	42	8	11	11	37	27	28	
37	21	46	16	45	12	17	14	47	40	17	21	23	48	2	13	23	38	3	29	17	42	37	39	31	50	34	30	16	41	
23	36	44	39	48	15	24	39	34	3	48	13	31	9	30	43	37	27	38	21	27	3	20	34	44	32	25	22	45	5	
10	16	39	35	43	19	29	36	38	10	40	11	21	10	32	33	39	18	30	30	19	37	17	23	11	50	39	36	11	13	
46	25	35	46	49	39	15	21	18	29	20	47	21	28	22	5	48	42	14	49	25	23	17	37	41	36	5	4	49	38	
31	40	30	19	26	49	8	36	47	36	12	7	19	29	2	39	47	45	38	37	14	29	4	11	38	38	11	17	41	10	
19	10	26	30	50	38	33	17	45	40	7	7	6	4	29	12	12	39	41	4	17	13	18	46	3	48	37	48	26	44	
7	32	4	23	17	34	3	15	4	48	31	34	38	24	34	10	31	41	25	36	47	18	18	34	43	35	10	19	7	40	
14	29	16	30	7	11	26	27	37	47	5	38	17	35	47	19	28	50	49	13	1	37	29	43	24	15	35	18	24	44	
4	3	42	21	50	43	22	38	39	49	21	2	19	11	30	10	28	50	38	36	7	1	34	35	38	11	5	13	34	23	
10	29	25	5	35	14	32	11	9	5	29	39	20	43	35	37	26	4	11	5	6	24	33	42	29	1	20	50	13	30	
23	46	40	36	4	18	29	29	7	48	37	32	7	15	15	45	17	48	48	17	9	9	37	19	8	27	50	39	32	21	
49	50	19	47	24	14	22	1	4	12	35	44	24	46	40	47	2	27	49	44	46	16	45	43	47	4	15	38	10	10	
32	48	19	29	23	33	34	50	16	37	43	34	42	17	1	29	3	21	38	15	50	2	40	24	3	12	9	42	47	46	
23	6	35	22	19	17	37	31	46	45	41	36	3	38	23	44	6	12	21	38	34	39	17	15	45	26	45	25	9	38	
28	9	4	25	34	36	39	35	7	44	43	44	14	26	16	20	46	28	31	6	14	3	22	26	10	6	11	3	17	27	
30	28	36	45	34	26	48	12	18	48	37	15	16	41	37	10	22	27	2	45	8	21	41	40	7	18	25	16	41	26	
43	29	7	10	37	50	32	48	28	26	30	10	21	25	38	32	38	3	32	13	25	27	9	31	7	7	47	13	45	5	
19	41	45	13	38	20	42	4	16	47	35	27	11	40	40	13	10	41	37	45	40	7	28	33	22	4	10	43	48	50	
27	38	6	22	42	17	40	19	49	24	48	39	20	24	12	31	38	1	26	14	16	44	24	6	22	37	14	50	49	7	
On machine	7
36	49	43	41	17	48	44	9	1	11	28	26	25	39	23	34	30	10	19	21	27	18	46	6	12	26	43	45	4	7	
15	38	48	2	50	32	15	41	15	49	33	10	42	20	22	31	12	6	45	4	49	14	49	33	49	18	30	18	9	43	
9	4	47	27	9	24	31	4	19	15	43	1	30	41	41	19	7	26	49	32	38	11	11	12	46	10	33	25	5	10	
2	41	11	47	34	14	21	38	14	19	48	21	34	47	30	32	50	23	22	47	13	42	43	17	18	29	16	19	15	44	
26	45	40	28	34	34	45	25	8	47	37	6	29	33	47	39	28	49	37	31	32	11	6	27	30	8	2	44	3	17	
11	9	47	25	40	32	34	37	48	1	45	21	33	40	24	5	9	47	16	40	39	42	15	41	40	39	22	30	8	22	
33	47	23	40	25	40	12	1	4	47	44	32	18	7	13	3	30	17	38	14	22	45	21	1	22	31	33	4	6	12	
43	27	3	3	46	18	5	26	25	21	14	30	46	45	7	49	14	38	27	10	28	29	6	33	13	22	30	41	23	31	
12	34	27	22	32	31	19	26	29	34	15	47	43	8	5	1	18	18	5	35	18	28	23	25	21	16	42	16	19	35	
40	17	28	35	49	9	50	50	47	45	39	4	47	23	12	48	42	33	8	12	38	35	13	33	35	35	5	11	46	40	
49	22	39	44	45	36	42	30	6	34	46	39	20	3	7	16	30	9	38	20	36	46	36	50	3	14	43	14	22	40	
24	34	41	28	1	27	30	9	19	15	31	38	35	24	17	50	42	21	17	9	48	39	40	21	21	40	8	11	38	40	
25	34	44	45	41	34	16	14	14	12	40	22	45	26	25	3	44	43	16	16	41	28	49	5	17	46	28	17	32	10	
24	29	49	34	8	7	22	46	29	42	13	18	2	45	44	46	16	36	40	4	14	42	19	1	16	34	12	27	12	45	
19	24	48	16	26	43	43	43	30	4	30	47	42	40	5	14	11	28	7	22	31	33	29	43	30	26	25	28	42	7	
30	23	10	46	18	44	15	30	36	14	34	2	45	18	1	36	26	26	45	43	15	4	32	19	2	13	31	20	44	38	
6	32	12	24	14	11	16	4	9	1	31	10	2	1	26	12	10	23	10	36	10	24	6	11	6	23	4	50	8	11	
8	16	18	14	37	50	48	7	37	8	25	18	17	3	37	1	33	22	9	3	19	44	1	12	22	35	34	35	25	22	
34	8	13	40	13	34	38	22	28	49	36	16	1	14	50	49	5	49	6	6	6	27	8	9	10	5	11	42	40	37	
27	1	17	41	8	50	20	35	44	21	38	1	2	38	2	48	44	14	35	5	50	30	2	43	47	45	22	38	25	23	
5	42	22	24	3	46	25	20	50	45	45	44	33	33	22	32	22	36	38	34	40	34	29	6	37	21	9	27	18	43	
16	41	30	8	25	17	18	11	25	14	41	41	36	44	28	3	28	24	9	17	38	19	44	39	24	13	5	9	24	36	
9	40	42	37	49	45	50	25	30	49	42	49	45	47	30	50	45	39	46	30	34	21	43	9	7	13	11	42	50	16	
31	45	10	44	48	11	12	5	17	46	36	15	37	19	37	20	26	43	33	19	43	19	10	8	9	48	8	33	49	27	
27	36	8	39	37	8	38	45	6	50	26	27	9	9	25	40	39	50	25	4	41	31	29	36	32	9	15	1	20	11	
50	24	7	24	4	44	19	46	39	19	23	6	15	8	10	40	21	35	38	49	30	26	26	31	48	7	19	4	24	19	
1	18	37	34	26	13	15	12	18	9	2	11	36	37	19	22	39	29	14	6	2	30	3	1	5	18	32	22	38	29	
22	33	38	1	28	11	32	22	29	17	33	13	7	23	22	3	31	6	15	4	44	11	40	11	26	45	34	4	24	16	
48	19	11	29	20	34	6	4	37	7	28	24	16	1	26	16	35	30	18	16	19	10	31	11	29	18	28	31	16	17	
30	14	42	34	17	43	9	11	30	44	25	47	30	41	45	31	20	25	4	30	8	28	19	50	41	45	38	3	3	11	
On machine	8
6	29	22	1	49	46	28	50	24	21	3	16	46	37	23	36	15	24	3	20	45	47	36	16	22	15	10	17	26	46	
32	24	48	40	38	46	26	7	12	41	38	3	26	14	8	4	25	4	10	38	24	9	34	36	48	20	28	47	27	24	
42	12	41	3	46	47	26	22	5	42	50	11	28	20	16	16	13	17	14	26	17	47	5	20	1	13	11	2	32	26	
18	15	4	43	7	34	22	30	9	8	17	26	22	10	18	34	2	32	27	45	10	39	44	7	36	50	10	33	18	39	
8	45	36	37	48	45	21	25	12	31	18	29	14	44	4	7	48	28	8	18	42	49	8	7	38	4	10	22	23	24	
13	38	4	38	29	3	40	34	14	50	15	50	45	12	25	20	2	38	18	47	20	30	27	21	46	28	38	33	44	14	
9	8	27	50	48	31	16	9	11	1	27	5	2	17	11	9	38	8	31	24	31	11	14	34	39	48	47	11	26	41	
32	1	26	49	10	32	26	39	20	20	21	46	32	14	3	39	6	9	42	25	38	5	32	9	23	12	39	24	1	44	
39	34	32	1	12	46	7	49	24	26	48	49	41	24	13	50	2	5	21	29	4	40	28	13	27	38	27	30	24	33	
17	21	12	43	46	25	8	37	37	49	7	45	14	13	16	50	33	33	23	12	9	42	15	37	31	6	8	9	18	1	
18	19	23	24	38	33	20	6	4	19	5	10	47	40	49	27	9	15	21	39	35	25	35	17	42	45	20	28	45	20	
40	12	35	11	24	22	32	11	13	25	21	37	45	44	48	49	39	21	28	29	23	39	49	13	40	24	47	34	23	4	
43	8	5	38	19	38	39	49	3	26	2	34	11	19	48	1	12	40	25	3	39	3	11	45	32	13	10	20	6	23	
32	31	38	47	34	16	4	37	31	36	25	18	41	34	37	28	33	19	33	17	37	33	9	36	18	15	39	21	31	39	
22	49	6	2	24	42	5	12	26	12	29	5	26	16	3	5	26	49	46	46	22	31	7	2	1	30	19	46	42	37	
48	4	20	15	8	34	2	42	49	30	10	27	15	20	24	18	47	25	40	14	23	25	2	43	32	16	2	36	40	41	
50	49	38	33	4	8	23	24	43	21	10	31	38	7	46	20	20	13	47	50	22	34	44	23	29	33	49	5	41	14	
40	21	5	44	28	42	27	18	5	46	8	36	45	33	10	28	14	11	40	26	49	44	26	48	50	20	3	15	13	40	
1	45	29	36	32	32	7	28	32	21	32	49	19	45	44	5	36	6	23	36	47	4	7	24	11	3	20	48	15	38	
5	25	8	15	18	26	30	6	1	16	48	29	2	17	4	43	24	44	6	21	26	28	4	37	25	33	45	6	34	45	
4	38	25	4	28	7	24	2	15	12	14	9	48	7	15	42	23	8	39	22	49	17	40	49	35	20	10	26	32	24	
10	25	32	32	10	22	43	46	24	22	12	5	27	26	49	45	13	47	46	4	2	50	13	8	17	2	17	1	9	2	
49	11	9	12	26	44	18	50	1	43	12	38	40	45	28	20	35	42	38	42	30	38	45	39	22	12	5	5	40	39	
14	39	19	25	13	49	26	5	16	15	48	48	21	28	43	46	31	23	43	49	41	44	31	48	36	30	3	13	42	40	
40	36	25	1	19	10	12	24	14	2	15	42	23	19	27	33	3	41	11	20	19	8	25	13	1	3	9	23	2	25	
33	20	17	11	42	2	43	21	9	17	50	4	21	41	50	3	48	44	32	1	25	45	37	47	20	10	43	10	26	2	
43	11	45	27	12	32	34	5	20	4	13	46	11	41	48	48	17	14	13	10	28	32	34	16	14	29	29	4	48	45	
36	9	10	6	37	32	1	7	24	44	42	27	26	41	40	39	18	4	47	10	21	43	36	11	26	8	42	46	30	49	
12	31	20	4	49	12	7	21	49	44	1	4	45	49	11	42	1	49	2	49	6	36	18	19	8	12	21	6	4	5	
9	36	35	22	45	21	29	7	4	7	49	2	41	3	26	21	28	27	40	6	35	8	14	37	45	32	20	35	9	49	
On machine	9
19	26	44	13	9	11	41	49	16	4	12	11	50	13	11	30	40	47	1	35	5	21	21	37	25	43	11	3	5	8	
21	18	20	1	17	34	24	8	16	36	23	45	49	5	28	23	49	17	44	41	38	34	11	11	16	41	5	43	28	31	
15	24	46	38	29	21	20	14	47	20	31	15	9	41	41	39	8	2	17	27	24	40	40	41	35	23	29	4	41	50	
7	41	25	33	27	37	1	4	48	48	6	11	12	34	50	21	13	9	22	36	20	1	36	39	20	42	18	8	13	37	
36	33	16	6	35	33	13	20	8	19	8	12	47	2	38	1	33	10	29	15	27	44	9	44	32	44	1	16	2	2	
30	40	15	34	26	42	47	49	4	45	49	12	33	28	46	40	38	8	9	13	47	6	3	45	25	16	5	46	33	18	
22	33	1	30	34	27	24	12	48	8	26	1	48	33	30	27	13	20	15	48	36	6	18	12	8	4	30	43	31	27	
8	49	27	39	8	39	41	7	44	28	22	26	15	15	38	35	27	43	3	37	15	23	44	7	15	32	42	41	7	30	
12	33	38	22	41	2	34	5	32	18	34	45	18	46	8	41	23	48	38	29	16	26	10	6	10	30	6	48	3	44	
10	41	12	20	23	32	29	12	46	4	13	30	42	26	31	38	13	27	4	8	42	48	50	12	47	45	38	50	40	6	
42	17	38	11	36	10	28	47	34	13	3	37	27	19	44	19	33	4	16	21	12	19	44	21	29	47	49	28	27	1	
42	21	40	49	34	50	33	50	38	49	31	50	37	48	2	41	49	5	37	24	48	19	1	22	32	29	25	1	18	29	
40	20	17	21	25	43	1	46	39	4	47	30	30	40	7	29	47	50	50	50	43	39	16	39	39	4	32	28	27	22	
28	32	50	2	7	15	19	29	42	14	8	31	6	1	47	34	37	1	28	16	11	32	1	3	10	38	48	7	15	11	
50	33	16	14	36	33	50	4	9	39	37	16	19	4	21	43	44	34	25	50	34	4	42	10	13	5	14	1	12	21	
4	48	43	19	30	24	13	14	10	37	21	50	31	50	28	26	18	2	17	15	18	12	8	41	48	23	44	18	8	17	
20	24	36	38	30	27	14	16	39	40	20	26	31	37	1	43	2	20	42	41	15	37	3	50	28	25	28	22	1	46	
5	14	32	20	41	1	12	14	30	27	2	37	32	41	20	34	35	12	23	30	21	34	44	25	37	39	42	4	28	45	
27	43	28	27	24	37	31	39	13	3	40	11	12	17	30	25	17	29	2	22	37	32	11	26	11	50	2	26	10	14	
3	28	33	13	21	44	11	23	2	43	37	50	38	30	48	21	21	4	23	24	25	8	31	45	9	6	2	25	22	37	
28	23	19	50	15	25	13	23	16	13	26	7	42	11	47	12	24	25	32	36	48	38	31	9	50	34	43	35	5	13	
44	45	34	41	10	16	30	19	25	8	44	10	32	37	13	47	14	20	44	41	40	29	20	46	50	45	47	40	45	41	
32	14	46	10	46	44	27	6	8	35	26	29	43	8	19	30	3	13	26	14	20	32	22	9	33	17	32	33	14	43	
10	17	42	29	13	48	11	24	28	23	26	18	11	23	40	16	38	22	50	29	50	5	26	22	41	49	22	44	34	50	
17	46	37	18	18	46	12	33	48	9	34	34	50	34	13	6	32	22	50	12	44	36	50	33	49	26	49	40	46	24	
29	13	32	19	47	34	50	43	44	17	35	25	47	35	26	12	16	6	25	3	50	32	26	26	7	7	34	31	5	14	
46	13	47	19	15	44	35	9	31	4	1	18	15	23	9	26	34	26	42	11	14	35	19	46	8	17	16	8	11	14	
41	28	31	8	1	40	39	4	48	41	23	19	45	40	44	27	48	47	22	45	50	33	3	12	10	42	28	21	5	4	
23	38	24	14	38	36	7	23	1	3	2	27	20	30	25	21	6	16	8	18	47	42	49	13	10	47	29	23	49	37	
26	4	19	23	9	37	25	39	41	33	30	2	44	31	30	7	20	22	49	25	44	7	9	46	27	30	24	7	3	10	
On machine	10
2	3	13	6	28	38	34	27	32	12	30	6	34	44	10	10	39	14	5	35	28	27	50	45	39	33	18	8	36	32	
15	37	47	16	3	13	21	6	17	28	1	33	1	11	12	49	38	48	4	37	2	16	6	50	44	28	18	38	1	10	
10	44	25	13	43	3	43	19	15	18	19	39	40	42	44	5	7	48	11	38	43	8	7	17	50	3	46	36	3	2	
35	3	15	22	26	35	49	15	41	48	48	38	25	22	38	40	43	39	16	45	4	10	35	22	23	4	1	42	48	18	
43	26	13	3	26	41	21	15	23	25	9	20	47	16	34	3	8	8	34	18	15	29	29	32	39	21	2	7	38	31	
30	50	49	41	41	43	27	42	29	15	31	22	16	33	46	17	40	13	36	22	15	40	21	6	36	46	8	46	35	25	
8	34	30	45	26	34	25	1	39	22	23	28	24	34	1	38	6	39	19	24	25	23	18	40	49	27	16	14	15	30	
23	24	29	14	1	12	19	15	42	9	8	30	40	41	2	15	37	48	10	49	29	11	34	6	31	31	34	10	29	11	
20	11	43	15	31	18	41	40	9	37	47	32	32	25	22	43	45	3	31	42	23	29	44	45	7	38	30	16	30	10	
4	3	44	9	20	19	42	36	29	22	4	16	24	50	27	42	41	28	18	32	42	21	39	21	18	12	29	39	35	31	
17	7	3	14	30	47	18	22	34	5	8	15	40	36	39	11	44	34	31	45	34	19	20	48	33	44	8	33	50	12	
35	9	1	47	20	32	35	6	47	19	8	41	45	48	34	2	37	34	42	41	24	21	6	43	34	24	37	20	27	1	
10	25	39	29	19	7	30	2	23	42	28	47	26	45	17	16	13	22	50	40	36	43	13	24	14	46	37	1	35	9	
19	16	11	46	20	41	31	33	7	44	46	32	34	48	50	10	49	11	38	6	6	15	42	40	50	45	37	5	21	9	
38	25	36	20	45	36	27	36	46	7	32	38	3	26	33	47	21	33	46	45	44	5	14	50	27	48	13	13	2	4	
39	6	44	33	3	32	40	36	3	25	39	45	35	44	39	14	47	45	9	44	1	50	47	44	20	34	10	2	36	13	
12	25	27	30	8	21	30	10	3	8	16	1	43	20	32	19	13	15	17	31	16	25	9	8	45	2	5	8	15	8	
39	44	7	11	50	9	8	15	10	19	39	30	10	24	30	29	47	44	25	15	27	23	2	45	48	17	36	41	37	38	
15	45	42	12	8	50	11	9	49	38	5	6	44	3	5	41	10	36	32	20	12	43	15	6	37	42	42	11	4	30	
29	6	42	48	8	50	26	11	43	31	18	32	39	7	27	42	20	20	11	26	25	41	4	7	33	39	17	40	31	17	
13	5	47	24	38	23	2	12	25	20	24	14	11	41	43	35	11	15	40	29	43	18	5	35	18	10	12	47	16	13	
32	46	35	50	7	40	33	27	49	22	6	7	28	37	49	6	49	36	25	18	36	41	21	26	16	23	25	4	15	48	
7	34	39	39	34	11	22	12	17	44	35	7	32	22	30	47	14	14	10	37	1	16	6	8	16	2	39	23	47	33	
32	45	21	36	13	35	39	34	27	40	29	49	7	31	49	14	2	6	12	33	45	43	37	24	4	28	20	9	11	33	
47	14	38	2	45	44	34	42	19	37	8	50	16	35	17	21	45	41	7	20	49	49	42	26	1	11	19	28	50	1	
3	16	27	17	12	42	6	26	14	9	3	15	37	28	31	50	1	47	39	2	11	12	24	14	5	39	9	32	34	23	
8	10	1	17	8	15	4	37	38	13	41	25	7	1	47	18	34	3	21	43	35	27	43	7	21	1	6	46	39	18	
30	38	38	14	1	40	13	27	49	48	29	46	18	20	31	34	47	37	5	31	19	49	39	21	18	2	7	10	24	50	
33	15	28	34	8	41	13	20	31	50	38	6	25	31	5	22	16	33	18	32	32	40	38	43	4	26	50	22	22	8	
17	42	20	24	48	27	43	46	32	42	31	10	2	44	7	48	50	26	29	9	21	26	41	17	44	41	25	1	20	3	
On machine	11
40	9	32	21	38	46	4	23	40	37	10	1	1	21	33	16	48	33	4	29	39	16	47	3	25	35	5	14	39	19	
18	48	21	21	13	39	44	11	18	14	20	12	39	28	31	1	10	5	8	19	27	14	47	37	12	4	16	25	13	18	
29	30	23	37	35	27	15	29	40	27	6	9	1	21	39	39	22	9	18	38	41	37	45	20	8	36	5	2	21	20	
6	13	10	43	2	25	42	24	26	14	28	4	32	8	15	25	38	2	46	48	2	11	13	5	23	4	23	30	41	36	
11	1	28	26	15	44	31	41	27	44	30	41	8	35	25	45	5	34	20	32	14	17	44	38	29	9	7	41	40	24	
45	10	47	3	12	27	2	29	37	9	46	24	5	30	36	13	13	42	5	40	36	26	10	38	8	14	11	23	44	36	
10	17	25	35	22	45	13	41	23	15	15	50	6	5	3	18	1	36	28	23	48	46	5	35	5	23	43	48	8	49	
3	23	30	5	31	30	48	44	20	12	2	50	21	20	25	8	34	9	44	5	49	15	27	24	30	42	11	13	46	31	
42	39	32	17	23	28	23	34	14	21	16	40	30	47	47	40	44	9	1	2	25	18	37	22	40	9	2	9	47	7	
19	4	38	7	34	29	33	6	27	31	7	4	34	41	11	38	25	36	36	34	25	1	48	39	28	25	44	39	46	15	
30	43	50	10	13	14	19	41	17	40	25	44	34	46	35	22	50	44	26	41	35	20	9	38	50	31	15	22	37	38	
29	21	8	12	10	39	10	18	5	29	45	50	47	30	42	33	22	48	29	26	33	25	8	14	32	16	14	3	25	18	
34	15	36	14	29	7	16	14	10	4	37	30	19	48	6	18	12	5	12	17	6	33	40	24	37	37	30	36	28	9	
42	31	10	4	19	35	32	41	18	27	37	26	5	41	44	30	20	25	18	38	39	11	33	48	29	1	50	30	44	18	
2	13	18	49	32	46	10	16	41	30	1	5	34	47	18	11	5	1	2	17	37	17	30	12	49	11	41	8	4	7	
37	2	35	22	8	21	36	13	20	1	33	34	3	46	18	46	20	3	9	16	30	8	22	50	19	45	42	13	3	24	
6	11	41	32	22	25	26	9	6	40	30	40	44	39	34	17	7	37	50	34	4	16	29	44	2	42	26	42	35	45	
40	14	24	19	14	24	42	45	4	19	27	31	48	6	31	1	23	27	35	26	26	21	1	34	35	1	28	20	6	4	
38	3	17	22	12	20	11	6	29	21	25	47	16	41	46	19	5	29	23	9	25	33	3	3	44	9	3	50	45	1	
39	3	9	49	14	47	20	32	4	50	37	18	44	25	38	24	20	24	16	3	41	27	47	33	43	13	3	37	27	7	
18	34	17	34	5	11	10	10	45	24	37	36	37	21	50	39	49	36	30	37	26	28	44	7	45	17	47	5	49	9	
17	44	3	9	22	35	25	10	20	6	15	30	23	18	10	41	27	17	33	7	14	5	23	16	41	6	49	34	35	42	
15	27	34	8	3	13	41	5	24	15	46	50	28	49	36	38	19	24	11	21	15	6	4	32	1	19	48	22	15	37	
46	10	32	5	14	25	30	22	23	22	28	14	23	12	8	11	5	15	14	37	12	41	8	34	21	24	14	42	25	42	
8	48	41	32	40	19	47	16	34	26	35	2	29	49	46	42	45	37	24	28	10	42	15	23	22	4	29	3	5	15	
29	2	9	12	3	11	34	5	48	9	21	23	2	5	18	34	2	6	8	40	48	49	35	23	40	47	12	36	36	32	
30	14	24	35	38	6	22	22	48	36	24	31	11	17	33	31	4	38	30	17	29	19	26	50	20	11	6	30	7	9	
11	6	34	32	12	43	24	37	32	27	12	42	35	2	24	27	40	6	28	25	43	10	14	29	6	41	15	18	38	37	
4	30	29	45	48	47	16	48	9	33	1	36	34	3	28	44	10	2	14	4	46	46	6	21	28	21	4	34	32	24	
23	25	17	10	2	19	20	22	42	46	26	44	48	39	11	13	23	19	10	37	23	10	8	2	45	46	26	17	27	10	
On machine	12
29	15	47	19	40	47	8	12	1	17	8	22	25	27	31	15	33	10	12	39	22	21	20	46	27	19	38	6	44	41	
11	6	50	27	13	28	4	43	1	45	22	28	16	7	23	30	1	17	36	35	5	8	27	9	14	34	4	43	12	50	
19	13	4	2	47	33	40	50	30	17	38	22	47	8	12	5	22	24	26	24	28	12	29	16	40	12	41	18	26	25	
16	34	7	46	27	2	31	45	34	38	48	39	44	40	4	41	17	34	14	36	7	49	46	36	28	43	14	11	35	42	
22	31	19	32	21	17	43	37	20	35	44	18	45	5	6	1	47	46	45	41	24	18	2	35	31	33	45	7	14	21	
29	50	20	6	24	19	26	2	17	4	48	23	5	39	27	1	42	23	39	49	8	37	4	45	1	2	6	18	30	4	
19	6	42	40	46	33	48	21	26	15	34	46	50	25	45	22	27	14	45	27	33	10	18	4	43	16	12	30	17	6	
