5	20	44	12	43	43	41	44	42	31	7	11	24	43	44	4	24	43	22	44	
36	14	29	44	29	25	28	6	9	33	10	22	23	49	3	8	48	6	18	46	
18	32	33	18	26	43	49	40	21	11	45	34	5	49	39	38	39	20	10	33	
2	40	48	15	40	10	28	10	44	40	32	4	49	29	37	23	5	38	4	12	
5	35	11	18	2	12	11	40	32	15	27	5	17	31	13	14	8	14	13	32	
34	47	47	41	3	7	47	45	49	49	48	9	30	40	18	9	5	38	28	50	
26	44	7	46	48	29	44	39	48	36	30	22	30	25	40	20	49	20	12	42	
27	21	48	35	28	28	1	7	19	42	27	45	13	12	15	25	48	35	33	23	
4	30	30	35	41	8	50	29	5	23	22	17	29	37	27	30	16	31	45	39	
4	17	45	45	12	21	21	42	18	46	33	40	5	25	4	22	1	17	8	36	
46	16	20	48	33	25	28	29	45	45	30	33	32	33	9	26	45	8	19	22	
18	3	40	5	34	15	16	36	25	44	5	28	30	41	25	35	17	23	25	15	
39	6	2	8	7	13	36	10	11	49	3	46	28	24	1	38	50	9	25	20	
47	23	34	46	44	14	27	36	15	19	47	6	40	9	8	41	26	42	7	43	
On machine	4
6	10	41	46	25	29	40	22	6	16	14	28	28	49	8	16	37	21	16	13	
38	36	46	45	12	28	18	36	31	9	35	43	21	6	7	1	50	20	14	21	
15	37	6	17	9	5	46	8	5	8	31	27	46	17	8	37	2	46	13	6	
23	10	24	8	3	13	28	43	8	11	47	24	39	29	46	38	30	29	20	9	
37	36	14	35	27	18	48	30	40	28	49	32	36	40	23	16	18	10	23	7	
28	16	2	3	35	43	32	16	31	15	49	3	5	5	20	36	20	41	38	35	
29	16	50	4	17	37	15	27	24	8	17	6	11	42	21	2	43	26	38	50	
7	13	27	40	35	5	12	17	20	9	23	23	42	34	44	47	46	22	21	17	
7	33	11	28	17	26	50	36	27	41	15	36	42	4	5	22	27	44	46	26	
14	15	49	27	5	47	39	28	24	31	17	1	36	3	38	6	42	21	35	19	
7	29	45	34	41	37	9	32	38	28	47	14	23	13	32	49	15	37	8	26	
36	23	24	26	43	16	27	17	12	42	49	6	32	47	3	49	21	22	7	29	
22	10	10	47	10	12	5	32	2	35	10	4	42	42	31	41	18	18	43	27	
34	17	23	2	34	10	37	21	44	7	30	12	38	25	18	29	19	23	7	39	
29	33	48	32	23	33	15	49	45	14	41	17	14	46	2	6	43	40	30	5	
10	20	14	40	44	32	45	40	31	42	6	11	50	31	8	35	21	45	26	28	
27	32	43	50	21	5	22	19	43	28	17	17	5	24	46	47	46	39	49	30	
26	18	14	43	7	50	14	42	14	41	27	45	15	44	11	39	36	35	27	48	
12	19	24	49	29	27	23	32	41	49	1	7	42	28	26	15	5	6	3	41	
5	34	37	36	35	26	39	30	41	48	16	9	49	10	14	21	19	5	24	2	
On machine	5
47	31	27	20	24	44	21	34	36	22	37	29	24	50	35	13	40	32	24	44	
48	33	13	12	17	12	11	16	29	32	9	28	21	48	50	48	43	44	34	6	
45	7	9	44	2	2	27	35	10	2	22	49	3	42	24	1	24	5	10	47	
19	32	20	39	43	38	33	25	24	40	40	1	27	27	24	7	19	18	50	10	
34	9	38	22	29	42	26	2	11	43	25	48	35	21	41	34	34	7	21	39	
9	29	11	30	16	9	26	21	50	15	34	23	37	17	21	41	21	48	28	39	
15	6	39	12	42	11	23	3	28	1	4	8	8	34	34	25	34	45	7	15	
36	22	38	4	7	24	22	20	3	50	2	21	3	34	22	14	39	42	6	25	
27	12	38	4	2	34	14	50	25	16	2	32	32	4	15	44	48	11	26	15	
3	25	46	23	28	26	50	39	13	49	41	9	41	42	43	47	19	23	27	50	
11	29	47	16	24	9	3	14	24	48	32	44	38	39	9	14	49	50	6	28	
32	29	13	15	9	22	8	10	18	18	36	11	17	23	8	41	12	29	39	8	
27	40	46	40	34	2	49	25	22	34	36	31	44	1	2	28	33	49	22	38	
7	25	11	7	17	16	8	4	6	13	40	35	41	38	24	43	17	20	29	31	
5	24	31	46	24	14	35	7	13	1	33	33	48	4	41	41	23	13	48	36	
1	41	27	33	12	24	10	22	30	11	44	49	30	46	21	3	32	6	36	10	
38	8	40	48	17	9	34	49	36	44	44	30	43	33	15	2	30	6	20	17	
40	25	35	29	47	40	31	27	9	40	31	44	47	20	11	20	1	27	38	7	
17	45	19	31	30	22	17	5	48	6	16	36	17	6	33	33	13	29	4	36	
10	33	42	48	32	47	19	8	11	50	48	22	48	39	50	44	29	50	32	41	
On machine	6
10	22	20	35	1	23	49	10	50	20	23	36	12	46	37	42	49	1	11	34	
6	28	1	5	9	26	24	4	12	49	47	11	19	43	28	43	49	32	30	46	
14	35	42	14	10	10	47	25	29	41	49	26	11	34	15	2	6	20	39	48	
5	19	31	43	14	1	21	15	4	47	24	49	15	50	50	15	23	41	47	23	
39	39	27	10	23	32	18	43	34	13	50	44	45	14	33	7	30	11	12	12	
34	26	23	29	31	25	5	33	26	41	43	39	34	24	6	33	24	2	7	42	
4	14	33	11	15	18	21	8	6	23	7	33	36	9	40	15	1	31	38	25	
39	44	9	4	15	15	42	11	38	39	48	26	5	48	4	37	16	27	24	35	
25	44	36	17	15	38	14	49	43	13	33	43	40	3	21	43	48	25	39	1	
25	18	48	35	4	40	43	28	41	5	39	12	13	9	17	18	47	45	18	21	
39	29	17	27	16	32	6	38	40	35	22	41	1	8	10	22	6	16	38	49	
3	23	31	3	48	4	49	42	45	23	39	23	45	11	8	22	24	5	8	7	
7	40	11	34	35	23	35	30	23	28	21	3	39	21	20	41	6	24	50	15	
3	42	29	8	35	30	14	10	25	28	22	11	12	14	19	8	5	46	18	10	
45	50	14	26	11	46	1	22	21	26	10	50	6	33	49	13	22	11	20	43	
24	5	43	18	28	47	18	16	38	8	37	30	17	28	37	15	9	27	14	42	
15	39	21	1	40	33	14	20	45	7	48	2	5	48	4	41	16	24	42	25	
23	21	22	15	36	43	20	39	48	6	33	28	6	12	43	44	8	7	44	42	
45	18	9	3	37	19	40	41	35	33	37	10	43	3	39	30	32	1	36	2	
5	27	11	48	34	19	14	30	21	6	21	30	16	48	36	14	17	18	37	46	
On machine	7
23	43	34	4	2	37	9	23	33	6	24	45	14	49	47	27	42	40	25	34	
50	13	46	40	17	47	42	43	10	44	19	5	10	36	47	18	12	6	4	5	
3	31	35	17	10	10	16	37	22	13	21	34	13	39	20	48	25	32	18	49	
5	2	42	11	34	37	36	30	18	34	19	40	43	15	29	5	4	16	11	24	
28	20	39	38	17	15	32	48	31	24	8	43	13	38	45	1	15	20	23	6	
9	16	24	7	23	16	27	9	20	39	42	24	1	32	48	22	16	30	32	37	
4	18	40	40	5	10	35	46	6	40	27	36	41	23	50	11	25	32	15	5	
43	39	18	5	22	15	18	28	44	4	33	15	29	18	37	23	8	49	30	1	
12	41	44	18	14	32	34	37	8	18	10	15	50	4	43	48	36	40	33	4	
47	7	44	20	21	19	42	33	23	24	27	36	10	12	35	35	4	15	2	17	
18	36	8	46	39	40	15	22	46	22	39	11	11	23	19	3	49	28	7	50	
20	22	16	7	43	26	27	49	31	27	20	4	15	49	8	36	46	20	12	5	
46	18	23	45	38	38	31	30	41	34	24	41	44	37	47	12	15	25	40	6	
40	2	42	13	7	9	15	16	37	32	21	50	21	49	35	1	15	8	28	42	
2	27	25	14	39	48	20	26	38	29	3	29	20	46	8	29	1	35	50	7	
11	4	40	8	21	12	23	21	23	17	43	1	29	21	37	11	33	26	43	40	
3	16	50	19	35	37	8	23	16	42	30	15	19	38	43	5	47	2	7	46	
29	47	5	27	9	45	45	41	34	43	44	42	26	32	22	40	18	32	44	32	
34	34	17	15	37	12	12	30	28	37	2	17	10	22	41	42	39	4	2	32	
48	40	21	4	24	22	35	19	32	28	1	3	9	23	45	47	12	27	48	17	
On machine	8
33	48	35	1	17	36	20	15	29	15	11	26	45	41	42	26	36	41	10	17	
35	31	40	37	9	6	39	26	4	10	2	23	31	30	37	4	5	9	18	11	
42	1	47	30	15	14	31	44	1	44	46	7	48	29	45	13	15	39	28	44	
2	24	29	1	27	48	19	23	15	1	10	42	9	25	50	22	47	24	16	45	
37	43	17	43	39	13	30	4	25	20	42	49	3	11	12	8	47	31	37	47	
21	5	26	3	1	11	28	2	15	28	33	19	35	28	28	21	42	39	27	44	
12	18	14	21	35	34	37	45	17	23	9	21	45	18	19	34	28	23	3	46	
25	45	41	13	34	24	18	18	23	50	10	27	49	12	5	34	18	45	27	47	
19	49	42	17	14	25	27	43	1	12	48	34	27	14	38	20	25	6	29	42	
29	33	46	46	15	6	2	36	14	49	18	10	5	10	20	19	10	26	34	18	
31	12	22	26	43	24	37	50	32	24	13	41	12	28	32	11	39	4	33	48	
35	5	47	16	1	26	35	39	20	1	31	49	39	41	32	5	2	2	4	49	
32	3	39	48	2	2	25	20	11	15	2	16	24	42	6	9	37	8	27	25	
48	5	41	30	7	13	9	50	46	25	32	23	39	37	12	5	32	7	21	49	
39	15	25	24	16	31	14	49	23	30	1	20	20	16	20	42	6	1	41	3	
28	22	7	34	19	24	12	45	46	49	21	44	36	37	42	18	46	20	22	30	
3	18	35	28	10	45	16	3	43	40	44	46	37	49	22	19	24	2	50	30	
24	28	44	23	35	40	5	49	50	43	21	36	41	25	29	45	41	28	13	44	
1	23	43	6	26	5	7	14	46	16	19	10	25	27	6	14	41	16	11	46	
46	25	16	2	23	24	23	46	34	25	12	46	6	2	17	45	14	22	5	27	
On machine	9
29	47	37	10	1	1	34	32	34	25	47	2	21	19	28	23	48	19	21	37	
29	25	49	30	37	46	28	27	4	12	29	13	40	14	39	10	6	31	23	46	
41	14	23	16	2	44	22	35	6	25	26	24	28	19	28	15	31	50	45	34	
23	43	9	38	29	31	3	39	44	47	34	18	24	40	42	7	41	13	31	5	
37	14	46	8	42	30	19	39	17	17	28	46	20	12	29	26	39	5	37	42	
48	3	37	15	49	24	21	5	30	50	31	32	23	3	24	41	38	3	5	41	
7	23	33	24	12	19	21	38	7	46	12	33	23	27	42	28	17	34	39	34	
28	49	2	5	1	48	33	30	28	24	49	14	39	35	9	33	5	2	10	1	
42	40	7	29	21	1	16	44	2	9	22	46	24	9	14	13	38	5	16	4	
49	26	3	32	35	36	38	18	24	26	8	32	4	35	43	40	16	38	14	40	
31	19	8	37	23	21	50	9	38	34	24	17	36	6	34	35	14	19	36	9	
10	3	18	6	30	27	35	45	24	43	31	9	41	5	17	48	10	13	13	47	
37	44	37	1	38	21	44	41	16	20	10	6	43	33	32	42	27	25	36	12	
47	29	32	13	9	15	7	1	5	9	13	38	14	8	42	8	9	29	24	23	
48	42	35	22	29	33	28	45	34	35	47	33	46	31	45	44	14	16	7	43	
25	8	8	25	45	3	21	27	4	12	43	18	20	19	9	19	10	23	14	8	
14	41	5	43	5	20	36	1	11	9	41	46	7	42	48	23	41	35	42	27	
32	18	45	27	28	20	47	31	44	4	8	7	13	32	5	41	26	27	24	8	
5	41	26	42	10	20	48	7	41	29	25	5	19	35	28	48	50	42	19	47	
36	35	45	9	39	33	50	10	17	49	42	29	46	12	24	26	43	39	10	47	
On machine	10
35	14	28	14	24	39	2	5	22	27	50	33	32	18	38	28	22	37	38	26	
41	28	30	22	50	23	45	17	31	37	16	27	8	37	37	35	5	7	15	25	
6	42	21	2	10	8	21	44	20	16	36	26	42	48	34	18	13	9	18	50	
4	26	5	29	47	46	21	45	6	32	28	17	22	21	30	4	17	47	37	6	
20	11	4	49	38	16	2	46	4	27	43	31	49	29	50	43	16	28	28	28	
46	29	3	24	27	25	44	9	43	30	41	46	14	25	48	17	28	44	19	31	
45	40	41	22	14	32	35	37	30	24	8	28	23	40	46	2	3	1	6	24	
19	43	49	12	12	28	26	26	50	27	16	48	30	44	30	28	40	1	20	23	
18	21	50	16	35	28	38	38	8	37	21	41	47	21	16	36	12	48	11	14	
33	19	36	33	20	31	2	39	5	39	49	26	17	42	22	14	5	38	36	46	
15	7	49	15	10	39	36	38	40	32	12	33	35	38	3	19	35	2	16	14	
16	44	26	43	50	8	27	4	30	10	40	46	28	21	17	35	2	39	31	7	
45	28	50	24	48	12	33	18	34	31	46	24	35	28	46	34	14	26	43	17	
45	15	24	17	42	19	22	39	40	49	25	14	25	33	40	45	46	45	39	14	
42	28	17	43	15	36	2	7	18	36	13	37	25	40	46	11	34	9	11	7	
27	41	25	35	24	27	12	12	15	36	31	29	22	9	35	28	38	31	6	11	
22	38	50	32	46	12	4	48	25	18	1	12	8	43	11	3	35	36	45	10	
44	9	16	12	37	19	27	18	40	7	35	1	31	27	32	10	10	29	15	6	
6	29	31	11	20	15	41	33	49	24	16	10	43	18	35	20	30	34	45	14	
46	48	25	48	13	7	22	43	20	44	26	15	8	20	2	43	18	4	1	15	
On machine	11
39	6	39	31	12	43	16	29	40	15	40	36	10	10	14	1	5	33	13	50	
22	8	43	37	4	32	16	44	33	31	41	49	48	31	18	25	17	9	22	28	
21	29	5	37	28	22	36	17	46	14	8	37	4	44	6	46	44	5	43	5	
34	40	23	28	10	14	35	41	45	45	37	37	37	12	14	44	13	26	21	31	
8	40	9	37	20	24	2	12	9	16	9	50	19	48	25	38	46	17	8	46	
45	27	35	3	30	34	10	29	30	47	37	11	45	38	45	15	28	48	36	48	
33	26	44	45	2	40	15	32	16	13	31	28	21	4	10	32	42	47	19	7	
20	39	10	10	9	30	19	15	32	19	44	17	37	7	12	1	1	27	13	18	
30	45	5	35	50	20	7	19	15	46	17	20	1	14	27	49	38	20	9	23	
36	40	12	9	12	48	23	25	12	10	24	38	17	10	46	14	6	1	48	15	
13	16	30	22	33	13	4	49	30	42	42	17	37	46	1	32	15	3	37	19	
35	17	32	29	40	43	9	8	43	21	14	22	39	29	4	25	47	16	33	43	
4	24	9	30	20	45	32	5	29	46	1	38	6	35	23	48	1	7	37	41	
22	29	14	41	17	29	48	19	6	17	20	1	50	25	41	21	40	15	33	46	
17	5	12	25	14	22	13	43	20	31	12	39	20	34	4	9	50	7	41	19	
38	50	22	13	10	12	2	26	37	4	8	7	40	18	42	39	49	37	29	2	
48	9	25	4	29	12	34	3	13	18	8	8	14	32	22	5	28	27	30	17	
16	31	8	39	10	41	45	9	24	32	19	33	34	35	3	41	38	15	12	47	
6	48	33	19	5	13	5	25	1	38	37	1	41	30	37	11	12	14	15	17	
23	27	18	21	18	25	8	3	17	49	38	6	40	17	41	9	50	30	20	13	
On machine	12
48	20	17	1	12	15	2	21	36	40	49	23	18	42	39	16	49	39	42	46	
34	9	43	48	42	29	29	50	8	30	3	44	24	7	11	35	26	18	3	42	
16	17	36	12	1	27	7	25	45	28	49	40	45	21	12	3	2	41	36	29	
41	23	1	5	26	7	27	12	28	33	20	27	34	7	48	5	40	31	25	28	
7	39	17	22	37	22	2	14	30	36	49	8	44	20	43	14	9	35	25	45	
12	44	14	35	13	17	26	14	40	32	31	41	30	22	12	7	10	49	50	14	
21	19	32	33	35	28	28	23	41	39	45	15	6	12	11	22	11	37	18	20	
48	46	19	21	44	17	18	49	6	2	38	17	8	13	10	40	46	36	33	13	
26	42	18	49	48	46	34	21	29	43	42	9	25	6	13	45	2	6	41	46	
46	47	49	21	17	38	5	40	10	43	35	27	35	19	21	5	9	18	47	28	
7	20	46	21	17	47	13	40	4	13	5	4	30	3	25	39	4	12	20	43	
49	15	44	45	17	9	21	25	42	47	2	24	44	6	36	13	14	34	37	35	
6	26	30	3	27	40	10	1	28	50	16	8	9	16	3	44	29	45	50	29	
4	39	48	33	33	31	49	50	8	28	29	40	10	43	5	38	21	14	28	23	
32	23	35	25	15	39	14	2	24	31	30	13	3	16	46	43	50	10	10	4	
10	38	28	7	34	17	46	46	28	50	4	18	50	28	22	45	24	46	48	20	
35	45	30	20	17	25	15	40	47	34	4	45	38	15	47	23	39	29	39	1	
40	29	13	15	20	44	10	33	37	43	34	10	48	22	24	12	22	43	36	27	
2	6	32	47	34	9	26	37	22	16	4	14	49	22	40	39	17	37	3	21	
6	14	39	11	46	40	18	17	6	15	12	1	48	27	48	25	6	28	35	10	
On machine	13
29	18	21	15	28	4	50	48	23	8	13	42	21	10	13	9	9	32	45	5	
34	2	24	26	42	46	15	5	35	33	20	48	28	22	48	45	27	14	35	6	
13	45	2	19	8	35	16	24	7	46	4	15	2	42	42	3	44	26	8	21	
30	23	30	50	7	11	45	34	24	11	26	29	30	48	50	27	2	23	48	7	
34	48	25	31	27	19	14	36	27	4	6	26	44	11	14	43	23	15	13	24	
22	44	19	18	34	36	7	24	11	16	24	21	4	34	37	6	8	28	50	6	
24	30	2	40	5	40	49	20	40	25	11	8	26	2	31	40	5	9	36	3	
31	45	20	33	39	35	27	10	24	25	36	29	31	17	37	36	16	35	45	22	
35	40	7	42	26	42	11	50	43	15	34	9	33	1	7	13	42	33	5	39	
25	25	20	42	20	8	7	29	35	38	8	34	14	36	27	30	44	48	25	1	
45	27	31	14	5	39	43	13	42	23	1	17	30	17	18	21	7	34	11	24	
40	46	1	37	41	31	48	2	15	3	29	40	6	4	4	43	1	22	30	17	
29	1	23	50	44	34	11	29	40	7	8	16	37	9	20	13	12	3	21	44	
36	32	37	28	27	19	20	42	11	44	17	28	41	16	19	27	17	47	21	46	
35	5	37	12	28	10	16	7	42	27	42	43	32	39	47	39	48	27	14	42	
3	18	43	19	48	2	29	24	33	10	35	18	39	25	9	1	39	15	28	23	
43	44	23	44	8	20	30	7	22	19	18	19	50	18	28	28	1	36	18	43	
8	25	17	4	12	31	21	38	41	24	42	27	8	25	13	4	6	9	13	35	
14	39	9	22	16	13	9	18	21	44	16	23	17	33	17	13	7	19	9	50	
48	8	27	34	22	37	31	46	32	46	5	11	41	11	30	48	16	14	19	12	
On machine	14
1	48	32	10	42	35	43	27	7	50	1	10	25	29	8	24	14	27	9	15	
3	36	25	44	4	48	46	19	5	44	20	45	23	23	19	13	13	19	29	21	
30	33	49	44	11	8	14	34	29	7	41	16	18	19	39	23	12	8	48	10	
11	37	4	41	41	5	43	12	39	47	27	22	10	19	11	2	6	30	39	30	
9	21	31	22	50	17	47	36	19	9	5	4	48	3	10	10	21	19	36	39	
10	11	34	16	35	29	43	11	30	34	39	25	34	12	31	1	50	39	25	3	
6	25	42	37	27	5	10	47	24	16	30	35	49	11	43	45	26	28	2	2	
2	34	37	23	11	2	44	1	46	35	19	6	18	27	23	40	19	31	23	43	
25	11	25	36	30	40	4	23	22	5	15	50	42	31	9	15	35	40	16	24	
49	50	49	32	27	7	16	15	4	29	40	50	14	39	37	31	4	38	2	21	
43	48	29	19	1	30	27	42	12	17	26	3	8	1	40	13	42	27	20	24	
1	16	16	2	28	11	40	32	16	26	50	11	5	44	3	46	44	37	34	50	
17	25	3	27	27	22	35	7	16	3	48	28	34	9	31	16	35	43	7	31	
11	5	45	32	41	16	11	46	14	46	39	42	22	11	17	13	42	26	34	32	
5	43	34	44	31	2	50	37	36	27	49	16	6	38	42	31	14	23	35	30	
50	47	45	41	2	13	26	39	30	41	24	15	6	37	44	14	22	28	32	7	
43	24	29	38	13	49	43	9	47	18	30	43	18	29	37	29	26	16	35	40	
16	22	6	9	43	18	19	9	30	44	11	21	23	33	19	39	12	28	31	32	
18	45	47	5	48	41	34	11	27	40	2	11	4	19	29	19	20	31	12	7	
3	11	27	24	48	43	11	40	46	45	30	18	9	23	39	30	41	35	12	49	
On machine	15
31	35	6	9	42	42	26	43	10	11	33	9	3	45	5	7	9	24	45	9	
50	2	50	24	22	37	4	11	10	31	34	12	32	22	37	33	17	29	44	30	
50	34	3	25	16	35	3	9	42	44	14	26	2	27	48	36	5	39	8	40	
40	5	30	35	8	13	14	18	29	17	50	41	45	21	34	42	45	6	28	10	
5	35	24	6	3	7	21	8	49	10	3	20	17	26	40	36	27	26	13	3	
32	6	38	50	27	30	50	21	41	37	10	16	16	31	10	25	5	26	41	41	
40	17	40	44	42	47	16	33	15	39	10	32	12	10	48	7	23	14	15	18	
34	32	19	29	22	44	20	15	23	29	6	18	25	43	47	30	8	6	36	8	
42	11	16	29	38	2	47	17	24	25	25	36	28	33	13	23	2	10	22	45	
47	48	34	32	40	36	48	30	50	43	2	23	29	29	3	25	24	29	7	14	
8	1	33	5	31	24	12	28	31	15	29	35	31	18	2	1	14	35	6	36	
41	30	24	14	37	33	13	22	43	29	45	3	4	29	33	25	32	37	37	37	
22	18	25	15	32	43	19	18	7	6	31	10	13	16	31	7	30	42	33	26	
36	33	7	1	39	41	26	47	14	19	43	46	34	15	9	34	35	30	35	18	
37	25	42	14	34	2	27	19	27	11	16	18	47	21	34	15	25	33	15	36	
47	7	11	27	42	21	16	10	47	3	34	44	3	3	31	12	2	32	23	41	
33	19	13	3	32	50	48	21	28	23	3	48	27	17	1	18	10	50	44	50	
36	8	39	50	46	4	26	16	48	44	1	20	41	29	47	2	40	2	49	45	
34	11	10	3	18	27	33	5	17	40	28	50	12	16	35	30	1	25	31	46	
18	8	14	16	17	33	24	36	10	49	32	13	20	15	28	36	7	47	35	17	
On machine	16
28	50	44	39	43	46	39	45	11	1	24	40	47	20	1	16	17	24	12	24	
6	10	41	30	34	33	13	45	9	13	9	15	26	28	24	28	40	2	22	40	
11	31	27	22	26	1	13	6	20	29	46	41	10	31	7	20	6	30	39	30	
4	10	36	33	14	44	5	10	16	11	8	41	10	50	33	46	38	25	38	41	
46	6	40	15	28	10	33	36	41	3	45	45	8	29	32	14	25	30	32	22	
39	27	14	8	49	14	33	7	41	40	18	49	1	31	47	21	26	29	32	44	
14	43	20	33	34	29	18	29	50	28	32	30	7	14	49	48	41	8	8	11	
5	37	22	36	47	9	47	2	19	18	20	8	27	9	24	36	2	4	34	18	
3	39	45	31	45	11	19	41	46	26	42	26	28	6	40	11	44	6	13	21	
37	13	1	9	1	28	27	44	41	27	41	18	25	41	43	18	24	48	22	1	
18	37	46	46	7	25	33	16	20	33	13	6	17	17	8	16	2	21	30	28	
10	1	6	4	23	29	35	9	33	11	46	29	36	34	15	18	48	19	23	49	
11	7	46	49	5	8	13	27	25	37	17	11	42	31	34	46	50	8	40	42	
48	12	47	28	26	34	26	30	46	26	45	28	44	7	25	24	35	50	8	46	
34	44	25	28	11	34	41	3	25	2	21	44	48	19	4	8	7	4	37	24	
22	38	6	48	21	19	50	30	21	41	9	20	13	37	31	31	46	11	49	14	
33	16	48	41	18	33	11	17	41	48	34	47	16	11	27	10	4	7	1	18	
29	4	16	12	40	13	8	41	23	19	15	22	25	25	32	25	38	20	8	47	
14	38	23	48	26	50	35	21	21	9	26	40	49	40	28	12	16	8	24	24	
46	49	1	36	33	28	41	12	12	49	28	18	44	30	1	41	8	26	48	9	
On machine	17
42	6	26	39	6	40	19	28	4	29	47	22	47	34	15	11	48	15	23	46	
26	23	31	4	16	37	42	13	40	33	21	46	36	42	8	2	22	19	31	15	
27	14	10	7	16	44	5	35	17	30	36	31	45	32	9	4	8	4	32	7	
23	45	3	2	11	11	17	37	16	6	38	3	39	14	40	29	32	13	20	1	
14	3	9	11	30	50	15	19	42	19	34	20	31	41	1	29	28	35	6	36	
23	12	10	46	13	43	48	1	33	1	19	14	47	11	1	45	2	22	50	6	
49	16	41	4	19	35	47	33	31	44	45	32	37	26	7	12	32	4	8	5	
49	34	32	23	50	45	4	17	9	25	13	41	5	12	31	49	10	18	1	26	
42	41	42	36	1	43	50	11	10	37	25	12	42	10	17	20	14	6	2	9	
21	20	15	7	47	40	48	43	34	12	26	11	29	1	29	46	20	44	14	9	
50	14	44	19	12	31	37	19	14	17	15	27	26	20	40	36	31	33	24	8	
47	24	42	9	41	17	34	33	12	18	29	40	49	34	47	29	3	14	45	44	
19	25	39	6	37	48	31	41	7	12	47	41	2	37	2	15	27	48	10	7	
24	24	6	33	14	40	25	20	44	37	16	9	21	26	11	6	43	29	29	1	
21	16	39	8	18	2	15	44	16	16	9	33	14	38	31	22	9	4	16	14	
30	31	10	18	38	18	3	15	23	9	1	16	14	6	6	29	41	5	2	47	
33	43	3	17	23	17	16	34	47	30	14	14	48	19	38	16	38	45	45	38	
47	33	2	13	12	33	4	18	14	50	49	33	12	1	16	15	26	40	49	9	
49	17	22	9	4	8	19	50	46	41	9	20	18	37	29	42	5	31	20	46	
11	34	30	8	28	6	26	39	16	21	49	17	10	40	41	5	5	3	38	31	
On machine	18
44	49	40	31	18	12	35	13	25	47	24	42	48	24	34	2	39	31	41	34	
37	18	48	2	35	27	31	30	44	36	38	7	35	1	27	49	48	45	47	40	
4	13	19	49	7	38	42	38	46	49	49	6	25	9	5	32	32	13	8	9	
23	21	25	46	33	35	45	37	49	30	28	33	27	20	49	38	32	46	9	19	
7	27	15	30	22	22	38	1	1	30	15	4	3	31	29	12	49	31	9	30	
19	38	44	48	26	23	22	37	40	22	13	41	8	15	2	6	33	17	23	38	
2	13	41	20	39	44	16	8	50	42	45	32	35	33	5	43	14	46	34	39	
45	2	14	25	5	26	37	38	36	50	24	47	28	18	30	3	23	45	32	4	
44	45	38	4	13	47	34	7	2	46	35	8	29	16	4	47	1	31	34	40	
7	3	5	10	11	3	31	23	18	18	18	43	46	1	37	1	40	1	12	16	
14	12	43	49	26	6	5	11	40	1	39	47	28	23	24	25	18	5	11	27	
19	26	45	36	14	29	33	33	4	20	39	45	33	18	23	27	44	9	11	28	
14	19	13	11	25	9	5	2	29	40	46	35	3	35	22	8	28	31	50	5	
21	36	48	15	40	48	24	31	28	42	25	4	10	4	7	48	26	32	31	23	
19	41	33	29	42	46	20	16	5	4	7	16	26	2	7	1	4	35	35	9	
22	50	34	24	40	42	11	46	48	50	24	26	33	3	50	10	5	43	30	36	
25	8	47	21	11	39	22	33	27	7	45	1	26	8	3	35	38	32	44	31	
4	43	24	27	36	36	24	35	31	48	47	19	13	21	31	32	32	9	49	2	
13	31	6	48	18	47	12	35	3	5	30	41	17	10	39	20	27	11	20	39	
21	29	32	1	14	20	42	1	29	47	1	44	30	17	13	41	35	30	28	40	
On machine	19
38	44	36	14	17	12	2	33	17	4	38	37	50	39	38	14	45	11	11	12	
39	6	38	8	34	37	19	45	23	6	15	12	12	23	17	43	26	26	50	47	
23	3	48	40	3	14	31	37	41	11	48	15	21	27	43	32	27	23	35	25	
40	25	18	12	12	42	23	18	34	15	17	2	6	43	19	5	26	3	33	39	
26	32	7	20	11	37	14	40	13	3	35	48	3	46	31	36	2	37	5	48	
14	48	24	40	40	24	14	39	46	37	2	5	21	14	3	6	16	33	44	47	
50	48	41	35	45	36	24	24	17	4	46	6	17	28	32	42	38	5	46	6	
7	40	5	33	34	49	37	17	42	1	17	21	27	48	7	8	25	11	41	29	
36	45	23	46	37	19	41	16	33	37	5	49	47	44	42	27	40	34	7	39	
42	25	31	20	24	45	19	15	31	7	5	16	6	18	43	30	41	50	46	27	
42	2	47	22	29	14	8	7	13	17	42	26	39	12	37	50	4	46	42	28	
16	35	46	27	27	39	6	14	25	43	6	24	24	19	20	44	49	24	26	25	
29	43	35	3	36	44	24	22	6	46	10	11	49	42	48	22	13	42	29	21	
23	21	49	15	7	38	41	9	6	47	31	42	32	35	31	39	36	3	30	18	
22	19	26	10	1	15	26	2	15	48	44	30	16	50	23	32	25	3	5	27	
9	18	13	44	34	12	23	37	12	49	41	4	13	7	32	26	23	13	46	3	
7	49	24	32	39	14	12	2	30	28	35	28	21	48	6	7	37	38	46	5	
21	18	38	16	10	45	35	16	31	27	4	10	28	10	47	35	7	26	16	44	
27	34	27	21	3	32	12	41	20	38	17	4	49	23	33	26	49	9	29	47	
26	3	12	49	9	5	24	17	39	44	5	26	42	45	22	32	32	35	15	26	
On machine	20
34	42	41	50	43	20	20	9	26	18	35	3	14	16	30	38	22	9	37	17	
34	4	34	39	12	38	37	47	10	35	36	2	37	16	49	12	5	34	11	36	
6	18	4	2	13	4	35	13	22	10	20	45	9	18	47	38	42	32	19	44	
26	50	29	18	41	2	43	11	13	13	16	30	17	39	2	5	49	7	24	36	
